ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
IN,India,16431,111582,Bhojki,Bhojki,4800,1,Y,xnr,Kangri,4,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,32.33986701,76.47335563
IN,India,16500,111671,Bhoksa,Bhoksa,69000,1,Y,tkb,Buksa,3,5,Hinduism,0.027,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.1594876,79.51599797
IN,India,16449,111608,Bhotia,Bhotia,134000,1,Y,npi,Nepali,5,2,Buddhism,4.897,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,3,N,27.23862617,88.72414468
IN,India,16450,111611,Bhotia Sikkim,Bhotia Sikkim,81000,1,Y,sip,Sikkimese,0,2,Buddhism,4.439,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,2,4,"Asia, South",ASI,Asia,Y,Y,2,N,27.30388085,88.7738597
IN,India,16451,111612,Bhotia Tibetan,Bhotia Tibetan,4000,1,Y,sip,Sikkimese,0,2,Buddhism,0,0,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.51571291,95.39332665
IN,India,16435,111586,Bhottada,Bhottada,544000,1,Y,kxv,Kuvi,4,5,Hinduism,1.478,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,11,N,19.31603802,82.82008836
IN,India,16436,111587,Bhoyar,Bhoyar,252000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,5,Y,22.19235554,78.23128577
IN,India,16424,111575,Bhuinhar,Bhuinhar,1140000,1,Y,hin,Hindi,5,5,Hinduism,0.049,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,23,Y,25.59961659,84.14811862
IN,India,16426,111577,Bhuinmali,Bhuinmali,185000,1,Y,ben,Bengali,5,5,Hinduism,0.119,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,2,4,"Asia, South",ASI,Asia,Y,Y,4,N,23.45885467,88.52828727
IN,India,21122,117945,Bhuiya Ghatwar,Bhuiya Ghatwar,358000,1,Y,hin,Hindi,5,5,Hinduism,0.18,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,2,4,"Asia, South",ASI,Asia,Y,Y,7,N,23.96799918,85.47992137
IN,India,16452,111613,Bhuiya,Bhuiya unspecified,1741000,1,Y,hin,Hindi,5,5,Hinduism,0.16,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,2,4,"Asia, South",ASI,Asia,Y,Y,35,N,24.98760843,85.03848443
IN,India,16419,111570,Bhulia,Bhulia,172000,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,21.04480815,83.73096947
IN,India,16420,111571,Bhumia,Bhumia,186000,1,Y,ory,Odia,5,5,Hinduism,0.98,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,4,N,19.57393118,82.54585868
IN,India,16447,111603,Bhumij,Bhumij,1318000,1,Y,ben,Bengali,5,5,Hinduism,1.02,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,2,4,"Asia, South",ASI,Asia,Y,Y,26,N,21.9793822,86.94419106
IN,India,16425,111576,Bhunjia,Bhunjia,32000,1,Y,bhu,Bhunjia,0,5,Hinduism,0.056,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.44106468,83.28874776
IN,India,16438,111591,Bhurtia,Bhurtia,17000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.05971165,81.84978219
IN,India,16453,111614,Bhuyiar,Bhuyiar,39000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.84214008,78.42358316
IN,India,16454,111615,Biar (Hindu traditions),Biar (Hindu traditions),440000,1,Y,hin,Hindi,5,5,Hinduism,0.005,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,9,Y,25.14133389,82.79036372
IN,India,16455,111616,Bidur,Bidur,422000,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,8,Y,21.61340357,79.40472463
IN,India,16456,111620,Bilaspuri,Bilaspuri,1300,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.12833728,95.31973154
IN,India,16481,111650,Billedar,Billedar,8900,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.01207258,76.86657909
IN,India,16457,111621,Bind,Bind,1162000,1,Y,bho,Bhojpuri,4,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,3,4,"Asia, South",ASI,Asia,Y,Y,23,Y,25.62589619,83.67033394
IN,India,16458,111622,Bindla,Bindla,18000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,17.50740273,79.61037255
IN,India,16471,111637,Binjhal,Binjhal,161000,1,Y,ory,Odia,5,5,Hinduism,0.059,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,21.27883848,83.37256518
IN,India,16489,111659,Binjhia,Binjhia,210000,1,Y,hin,Hindi,5,5,Hinduism,0.448,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,2,4,"Asia, South",ASI,Asia,Y,Y,4,N,21.4313027,81.67238107
IN,India,16466,111631,Bisati,Bisati,9200,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.3009152,78.02931929
IN,India,16464,111628,Bishnoi (Hindu traditions),Bishnoi (Hindu traditions),780000,1,Y,hin,Hindi,5,5,Hinduism,0.018,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,16,Y,29.89202509,74.16376335
IN,India,20209,115966,Bishnupriya Manipuri,Bishnupriya Manipuri,103000,1,Y,bpy,Bishnupuriya,3,5,Hinduism,0.985,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,2,N,24.55041262,94.30245446
IN,India,16467,111632,Biswas (Muslim traditions),Biswas (Muslim traditions),5700,1,Y,ben,Bengali,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.983741,88.795351
IN,India,16433,111584,Bodh (Buddhist traditions),Bodh (Buddhist traditions),137000,1,Y,lbj,Ladakhi,5,2,Buddhism,0.346,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,2,4,"Asia, South",ASI,Asia,Y,Y,3,N,32.7964032,77.80159173
IN,India,21685,118473,Bodh (Gahri),Bodh (Gahri),2600,1,Y,bfu,Gahri,3,2,Buddhism,0.177,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,N,32.46619,77.62885
IN,India,16491,111661,Bodla,Bodla,200,1,Y,pan,"Punjabi, Eastern",5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.55699191,75.91440643
IN,India,21472,118288,Bodo (Muslim traditions),Bodo (Muslim traditions),3200,1,Y,brx,Boro,5,6,Islam,0,0,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.95916978,91.43656537
IN,India,16494,111665,Bohra,Bohra,1302000,1,Y,guj,Gujarati,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,3,4,"Asia, South",ASI,Asia,Y,Y,26,Y,23.17353392,72.78843476
IN,India,16496,111667,Boipari,Boipari,17000,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,18.92230708,83.30392232
IN,India,10912,101558,Bola,Bola,3600,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.52554936,76.24437974
IN,India,16502,111674,Bolasi,Bolasi,27000,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.564717,85.250255
IN,India,16501,111673,Bolodia,Bolodia,2300,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,20.16257734,84.80792181
IN,India,16268,111393,Bomba,Bomba,2100,1,Y,kas,Kashmiri,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,34.23907185,75.59316908
IN,India,16505,111677,Bondili,Bondili,2500,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.91135799,85.3470725
IN,India,16520,111692,Bondo Poraja,Bondo Poraja,15000,1,Y,bfw,Bondo,3,5,Hinduism,1.156,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,N,19.40616727,82.83529058
IN,India,16506,111678,Bonka,Bonka,600,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.21412155,83.14766572
IN,India,16507,111679,Boria,Boria,5400,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.80618572,80.35245154
IN,India,20780,117301,Boria Assam,Boria Assam,215000,1,Y,asm,Assamese,5,5,Hinduism,0.024,,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,4,Y,26.959904,93.909713
IN,India,16511,111683,Bosantiya,Bosantiya,6200,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.87287731,84.94751569
IN,India,16513,111685,Bot,Bot,2600,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.52597253,77.72045247
IN,India,16518,111690,Boya,Boya,4449000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,89,Y,15.13844952,77.70632235
IN,India,16478,111646,Brahma Kshatriya,Brahma Kshatriya,30000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.57940813,73.79783439
IN,India,16356,111495,Brahmachari,Brahmachari,200,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.99499915,74.30411241
IN,India,18058,113556,Brahmin (Sikh traditions),Brahmin (Sikh traditions),107000,1,Y,pan,"Punjabi, Eastern",5,8,Other / Small,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,31.86757001,75.37928117
IN,India,20345,116129,Brahmin Acharaj,Brahmin Acharaj,64000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.24011141,77.468153
IN,India,19926,115695,Brahmin Acharya,Brahmin Acharya,87000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,22.58054141,87.87188693
IN,India,21686,118474,Brahmin Ahirwasi,Brahmin Ahirwasi,35000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.59718,77.62963
IN,India,19927,115696,Brahmin Anavada,Brahmin Anavada,30000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.28748409,72.93303107
IN,India,19928,115697,Brahmin Anavala,Brahmin Anavala,98000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,21.38019247,73.93118856
IN,India,21473,118289,Brahmin Ashtashasram,Brahmin Ashtashasram,40000,1,Y,tam,Tamil,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,10.89072887,78.65105439
IN,India,19929,115698,Brahmin Audich,Brahmin Audich,546000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,11,Y,21.757925,72.158051
IN,India,19930,115700,Brahmin Bagda,Brahmin Bagda,82000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,27.13766623,76.30164513
IN,India,21687,118475,Brahmin Bais,Brahmin Bais,31000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.22377,77.30848
IN,India,21688,118476,Brahmin Baragaon,Brahmin Baragaon,36000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.99178,75.72809
IN,India,21689,118477,Brahmin Barna,Brahmin Barna,33000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.42307,87.32
IN,India,19931,115701,Brahmin Bengali,Brahmin Bengali,243000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,5,Y,23.88811749,91.96621358
IN,India,20211,115702,Brahmin Bhagor,Brahmin Bhagor,115000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,25.56397935,78.12011085
IN,India,21690,118478,Brahmin Bhat,Brahmin Bhat,28000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.29833,87.43203
IN,India,19932,115703,Brahmin Bhatt,Brahmin Bhatt,63000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.8378627,73.94956169
IN,India,19933,115704,Brahmin Bhojak,Brahmin Bhojak,69000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.56305815,75.98212044
IN,India,19924,115705,Brahmin Bhumihar,Brahmin Bhumihar,3264000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,65,Y,26.63886584,85.46716917
IN,India,20346,116130,Brahmin Bohara,Brahmin Bohara,42000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.92851711,77.59674723
IN,India,20212,115706,Brahmin Chakula,Brahmin Chakula,50000,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,20.20628594,85.80160301
IN,India,19934,115707,Brahmin Chaturvedi,Brahmin Chaturvedi,58000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.9016123,83.2902149
IN,India,21474,118290,Brahmin Chaube,Brahmin Chaube,43000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.62678486,77.71459127
IN,India,19935,115708,Brahmin Chitpavan,Brahmin Chitpavan,566000,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,11,Y,18.61859048,74.53235706
IN,India,19936,115709,Brahmin Daima,Brahmin Daima,88000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,24.47320062,73.97004921
IN,India,19937,115710,Brahmin Dakaut,Brahmin Dakaut,87000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,32.96945961,74.8417227
IN,India,19938,115711,Brahmin Dakshini,Brahmin Dakshini,136000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,23.1250284,75.95780296
IN,India,19939,115712,Brahmin Deshastha,Brahmin Deshastha,659000,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,13,Y,18.69462941,74.62765312
IN,India,21694,118482,Brahmin Devarukha,Brahmin Devarukha,38000,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.59104,73.1679
IN,India,16682,111903,Brahmin Dhiman,Brahmin Dhiman,52000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.41583414,77.11559344
IN,India,21695,118483,Brahmin Dikshitar,Brahmin Dikshitar,26000,1,Y,tam,Tamil,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,13.07225,80.2437
IN,India,19941,115714,Brahmin Dravida,Brahmin Dravida,141000,1,Y,tam,Tamil,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,11.14279195,77.28347891
IN,India,16783,112044,Brahmin Ganak,Brahmin Ganak,70000,1,Y,asm,Assamese,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.52986771,92.91169546
IN,India,20213,115715,Brahmin Gangadi,Brahmin Gangadi,89000,1,Y,gbm,Garhwali,4,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,29.91490108,78.80130896
IN,India,19942,115716,Brahmin Gaud Saraswat,Brahmin Gaud Saraswat,332000,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,7,Y,19.69549103,73.28282434
IN,India,19943,115717,Brahmin Gaur,Brahmin Gaur,3618000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,4,4,"Asia, South",ASI,Asia,Y,Y,72,Y,28.07873278,76.62619816
IN,India,19944,115718,Brahmin Gujar Gaur,Brahmin Gujar Gaur,316000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,6,Y,24.69957641,74.09399752
IN,India,19945,115719,Brahmin Gujarati,Brahmin Gujarati,179000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,4,Y,19.7184627,73.10763171
IN,India,19946,115720,Brahmin Halbani,Brahmin Halbani,326000,1,Y,kfy,Kumaoni,4,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,7,Y,30.024339,80.227219
IN,India,19947,115721,Brahmin Haryana,Brahmin Haryana,139000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,27.14422949,76.26486214
IN,India,21697,118485,Brahmin Havik,Brahmin Havik,30000,1,Y,kan,Kannada,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,14.77126,74.65093
IN,India,21698,118486,Brahmin Holia,Brahmin Holia,38000,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,20.46353,85.67635
IN,India,20214,115723,Brahmin Iyer,Brahmin Iyer,343000,1,Y,tam,Tamil,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,7,Y,13.212226,80.297091
IN,India,19948,115724,Brahmin Jijhotia,Brahmin Jijhotia,604000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,12,Y,26.11398669,86.31207293
IN,India,19949,115725,Brahmin Joshi,Brahmin Joshi,445000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,9,Y,19.03288519,74.57127424
IN,India,19950,115726,Brahmin Jyoti,Brahmin Jyoti,151000,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,20.67706498,86.02872067
IN,India,19951,115727,Brahmin Kanaujia,Brahmin Kanaujia,5064000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,101,Y,26.530186,80.61893755
IN,India,19952,115728,Brahmin Kannada,Brahmin Kannada,527000,1,Y,kan,Kannada,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,11,Y,13.03635857,77.94783296
IN,India,19953,115729,Brahmin Karbadu,Brahmin Karbadu,67000,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.03190898,74.42728396
IN,India,19954,115730,Brahmin Karhada,Brahmin Karhada,95000,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,18.95247415,74.66299335
IN,India,19955,115731,Brahmin Kashmiri Pandit,Brahmin Kashmiri Pandit,828000,1,Y,kas,Kashmiri,5,5,Hinduism,0.011,,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,17,Y,33.32638038,74.98734006
IN,India,19956,115732,Brahmin Khandelwal,Brahmin Khandelwal,337000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,7,Y,27.33768411,75.99816429
IN,India,19957,115733,Brahmin Khedawal,Brahmin Khedawal,45000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.18619646,73.44010378
IN,India,20215,115734,Brahmin Kosala Nadu,Brahmin Kosala Nadu,55000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,17.26359912,81.64741032
